,company_id,category_code,country_code,state_code,average_funded,total_rounds,average_participants,products_number,offices,acquired_companies,mba_degree,phd_degree,ms_degree,other_degree,ipo,is_acquired,is_closed,age
31015,c:83072,web,other,other,10000.0,1,0.0,,1.0,,,,,,False,False,True,1096.0
31019,c:831,web,USA,other,875000.0,3,0.6667,1.0,1.0,,2.0,,,5.0,False,False,False,2487.0
31029,c:83157,software,USA,other,775500.0,4,2.25,,1.0,,,,,2.0,False,False,False,1096.0
31031,c:83168,software,USA,California,2202568.0,4,1.5,,1.0,,,,,2.0,False,False,False,1096.0
31033,c:83173,software,USA,California,100000.0,1,1.0,,1.0,,,,,,False,False,True,1706.0
31034,c:83176,games_video,USA,California,100000.0,1,1.0,,1.0,,,,,,False,False,True,1341.0
31035,c:83184,games_video,other,other,1010368.25,4,1.0,,2.0,,,,1.0,3.0,False,False,False,2350.0
31037,c:83196,software,other,other,,1,0.0,,1.0,,,,1.0,7.0,False,False,False,1127.0
31038,c:832,advertising,USA,other,8125000.0,5,3.4,2.0,2.0,,2.0,1.0,1.0,14.0,False,True,False,2022.0
31039,c:83205,games_video,other,other,150000.0,1,1.0,,,,,,,,False,False,True,1461.0
31042,c:83212,software,USA,California,4916666.6667,3,4.3333,,1.0,,,,1.0,6.0,False,False,False,1523.0
31045,c:83228,mobile,other,other,65000.0,1,1.0,,1.0,,,,,1.0,False,False,False,1325.0
31046,c:83236,software,USA,other,200000.0,1,0.0,1.0,1.0,,,,,,False,False,True,1096.0
31048,c:83243,consulting,USA,other,5000.0,1,0.0,,2.0,,,,,,False,False,True,1682.0
31049,c:83247,software,USA,other,125000.0,1,1.0,,1.0,,,,,2.0,False,False,False,1826.0
31052,c:83283,games_video,other,other,1300000.0,1,0.0,,1.0,,1.0,1.0,1.0,2.0,False,False,False,1096.0
31056,c:83304,finance,other,other,1140575.0,2,1.0,,1.0,,,,,2.0,False,True,False,1404.0
31059,c:83323,software,USA,other,150000.0,1,0.0,,1.0,,,,,,False,False,False,1385.0
31061,c:83348,software,other,other,1000000.0,1,1.0,,1.0,,,,,1.0,False,False,False,1096.0
31063,c:83356,social,other,other,,1,1.0,,1.0,,,,3.0,1.0,False,False,False,1096.0
31066,c:83390,enterprise,USA,California,250000.0,1,0.0,,1.0,,,,,1.0,False,False,False,1127.0
31067,c:83393,advertising,USA,other,25000.0,1,1.0,2.0,1.0,,,1.0,,,False,False,False,1614.0
31071,c:83437,mobile,USA,California,3000000.0,1,4.0,,2.0,,1.0,,,1.0,False,False,False,1096.0
31072,c:83443,software,USA,California,2500000.0,1,3.0,1.0,1.0,1.0,,1.0,,4.0,False,False,False,1096.0
31075,c:83448,manufacturing,USA,other,1145443.2,5,0.4,,1.0,,,,,,False,False,False,1096.0
31077,c:83450,finance,USA,California,,1,1.0,,1.0,,,,,,False,False,True,1096.0
31078,c:83484,hospitality,USA,other,1308333.3333,3,0.0,,1.0,,,,,1.0,False,False,False,1402.0
31079,c:835,games_video,USA,other,4266666.6667,3,1.0,1.0,2.0,,1.0,,,11.0,False,True,False,1366.0
31083,c:83510,web,other,other,,1,1.0,,,,2.0,1.0,1.0,2.0,False,False,False,1280.0
31084,c:83513,enterprise,USA,California,650000.0,3,0.0,,1.0,,,,,2.0,False,False,False,1817.0
31086,c:83534,software,USA,other,,1,1.0,,2.0,,,,,2.0,False,False,False,1218.0
31087,c:83535,mobile,USA,other,50000.0,3,0.6667,,2.0,,1.0,,,,False,True,False,1386.0
31088,c:83548,software,other,other,800000.0,1,0.0,2.0,2.0,,,,,1.0,False,False,False,2192.0
31090,c:83554,advertising,other,other,65800.0,1,0.0,,2.0,,,,,1.0,False,False,False,1280.0
31091,c:83557,biotech,USA,other,27374164.0,4,2.0,,1.0,,8.0,3.0,2.0,18.0,False,False,False,1826.0
31101,c:83582,travel,other,other,778144.0,1,0.0,,1.0,,,,,,False,False,False,1218.0
31102,c:83588,software,other,other,75000.0,1,0.0,,2.0,,,,,,False,False,False,1213.0
31104,c:83608,pets,USA,other,2500000.0,1,1.0,,1.0,,,,1.0,1.0,False,False,False,1461.0
31107,c:83639,other,other,other,415000.0,1,1.0,,1.0,,1.0,,,2.0,False,False,False,1280.0
31112,c:83668,mobile,other,other,50000.0,1,1.0,,,,,,,1.0,False,False,False,1096.0
31114,c:83690,software,USA,California,1000000.0,1,0.0,1.0,3.0,,,1.0,,1.0,False,False,False,1107.0
31121,c:83716,social,other,other,2566.6667,6,1.0,,1.0,1.0,,,,,False,False,False,1355.0
31127,c:83741,music,other,other,,1,0.0,,,,,,,1.0,False,False,False,1096.0
31133,c:83762,software,other,other,129303.0,1,0.0,,1.0,,,,,,False,False,False,1374.0
31136,c:83794,mobile,other,other,,1,1.0,,1.0,,,1.0,,2.0,False,False,False,1157.0
31141,c:83825,messaging,USA,other,100000.0,1,0.0,,1.0,,,,,,False,False,False,1461.0
31144,c:83851,software,USA,other,40000.0,2,0.5,,1.0,,,,,,False,False,False,1249.0
31149,c:83918,ecommerce,USA,other,216666.6667,3,0.3333,,1.0,,,,,,False,False,False,1157.0
31150,c:83920,enterprise,USA,other,1200000.0,1,0.0,,2.0,,,,1.0,9.0,False,False,False,1209.0
31151,c:83927,analytics,other,other,4425000.0,2,1.0,,1.0,,1.0,,,3.0,False,False,False,1461.0
31152,c:83933,hospitality,USA,California,3250000.0,2,7.5,,1.0,,4.0,,,8.0,False,False,False,1461.0
31153,c:83957,medical,USA,other,3445204.3333,3,0.3333,,1.0,,,,,,False,False,False,2192.0
31158,c:83971,ecommerce,USA,California,9700000.0,2,4.5,,1.0,2.0,,,1.0,11.0,False,False,False,1096.0
31160,c:83973,biotech,USA,other,3625000.0,2,2.0,,1.0,,,,,,False,False,False,1096.0
31163,c:8400,advertising,other,other,2940000.0,1,1.0,3.0,1.0,,,,,1.0,False,True,False,1880.0
31168,c:84030,web,other,other,,1,0.0,,,,,,,1.0,False,False,True,1249.0
31169,c:84039,security,USA,other,23630.0,2,0.0,,1.0,,,,,,False,False,False,1857.0
31170,c:84040,enterprise,USA,other,433333.3333,3,0.0,,3.0,,4.0,1.0,2.0,12.0,False,False,False,1461.0
31171,c:84045,messaging,USA,other,3000000.0,1,1.0,,1.0,,3.0,1.0,,10.0,False,False,False,1157.0
31174,c:84061,security,USA,California,170000.0,1,0.0,,1.0,,,,,,False,False,False,1096.0
31175,c:84068,web,other,other,4333333.3333,3,1.0,,1.0,,1.0,,,1.0,False,False,False,1096.0
31177,c:84072,enterprise,USA,other,2733333.3333,3,2.3333,,1.0,,,,2.0,8.0,False,False,False,1826.0
31178,c:84073,search,USA,other,2236639.5,2,1.0,,1.0,,1.0,3.0,1.0,11.0,False,False,False,1461.0
31184,c:84083,biotech,other,other,15000000.0,1,0.0,,1.0,,,,,,False,False,False,1096.0
31186,c:84113,security,other,other,,2,1.0,,1.0,,2.0,,1.0,2.0,False,False,False,1096.0
31190,c:84140,ecommerce,other,other,809520.0,2,1.5,,2.0,,,,,,False,False,False,1795.0
31191,c:84148,social,other,other,572670.0,1,0.0,,1.0,,,,,,False,False,False,1096.0
31193,c:84151,games_video,other,other,327775.0,1,0.0,,,,,,,1.0,False,False,False,1188.0
31202,c:84205,software,USA,California,13366666.6667,3,3.0,,1.0,,6.0,1.0,1.0,10.0,False,False,False,1461.0
31204,c:84221,other,USA,California,120000.0,1,1.0,,1.0,,,,,,False,False,False,2040.0
31205,c:84247,,other,other,64795.0,1,1.0,,1.0,,,,2.0,5.0,False,True,False,1492.0
31210,c:84271,advertising,USA,other,250000.0,1,1.0,,1.0,,1.0,,1.0,1.0,False,False,False,1553.0
31212,c:84302,web,USA,other,1500000.0,3,0.6667,,1.0,,1.0,,,4.0,False,False,False,1157.0
31215,c:8432,advertising,USA,California,2493951.3333,3,0.6667,3.0,1.0,,2.0,,,6.0,False,False,False,2192.0
31230,c:84397,ecommerce,other,other,1200000.0,1,0.0,,1.0,,,,,,False,False,False,1461.0
31232,c:84426,finance,other,other,8000000.0,1,1.0,,1.0,,2.0,,,3.0,False,True,False,2156.0
31233,c:84429,mobile,USA,California,2525000.0,3,1.3333,,1.0,,1.0,,,3.0,False,False,False,1461.0
31234,c:84442,analytics,USA,other,707500.0,5,2.4,,2.0,,,,1.0,2.0,False,False,False,1127.0
31241,c:84560,biotech,USA,California,9244116.0,4,1.25,,1.0,,2.0,2.0,1.0,14.0,False,False,False,1096.0
31247,c:84592,sports,USA,other,,1,0.0,,1.0,1.0,,,,,False,False,False,1461.0
31250,c:84604,mobile,USA,other,250000.0,1,2.0,,1.0,,,,,3.0,False,False,False,1218.0
31252,c:84628,messaging,other,other,535000.0,2,0.5,,1.0,,,,,,False,False,False,1826.0
31257,c:84647,software,USA,California,6357915.6667,3,1.3333,,1.0,,4.0,1.0,,18.0,False,False,False,1826.0
31258,c:84658,search,other,other,2133333.3333,3,0.6667,,1.0,,,,,,False,False,False,2464.0
31259,c:84668,biotech,USA,California,6333333.0,3,1.3333,,1.0,,4.0,3.0,1.0,6.0,False,False,False,1826.0
31261,c:84676,analytics,other,other,3859800.0,2,2.5,,2.0,,1.0,,,2.0,False,False,False,1157.0
31265,c:84705,software,USA,California,10000000.0,1,2.0,,1.0,,,,,2.0,False,False,False,1461.0
31266,c:84710,analytics,other,other,180000.0,1,0.0,,2.0,,,,,,False,False,False,1816.0
31268,c:8472,social,USA,other,7666666.6667,3,3.6667,,2.0,1.0,3.0,,1.0,13.0,False,False,False,1996.0
31269,c:84725,mobile,USA,other,1750000.0,2,5.0,,1.0,,,,,,False,False,False,1402.0
31275,c:84760,enterprise,other,other,,1,0.0,,1.0,,,,,1.0,False,False,False,1096.0
31276,c:84761,software,USA,other,700000.0,1,0.0,,1.0,,,,,,False,False,False,2192.0
31277,c:84762,ecommerce,USA,other,250000.0,1,1.0,,1.0,,,,,1.0,False,False,False,1096.0
31278,c:84764,web,USA,California,2100000.0,1,11.0,,1.0,,,,,1.0,False,False,False,1341.0
31279,c:84781,social,other,other,500000.0,1,0.0,,1.0,,,,,,False,False,False,1188.0
31282,c:84798,enterprise,USA,other,3250000.0,2,1.0,,1.0,,,,1.0,5.0,False,False,False,2192.0
31284,c:84800,finance,other,other,,1,1.0,,1.0,,1.0,,,4.0,False,False,False,1096.0
31296,c:84914,finance,USA,other,5227740.5,2,0.5,,1.0,,,,1.0,3.0,False,False,False,1096.0
31298,c:84929,hospitality,USA,other,625000.0,1,1.0,,1.0,,,,,3.0,False,False,False,1461.0
31303,c:84956,enterprise,USA,other,650000.0,1,3.0,,1.0,,,,,,False,True,False,1161.0
31305,c:84959,enterprise,USA,other,4925000.0,4,4.0,,1.0,1.0,1.0,,,5.0,False,False,False,1280.0
31313,c:850,web,USA,California,,3,1.0,,1.0,,3.0,,,6.0,False,True,False,2101.0
31316,c:85014,web,other,other,203112.0,1,2.0,,1.0,,,,1.0,2.0,False,False,False,1155.0
31318,c:85019,web,other,other,,1,1.0,,2.0,,,,,,False,False,False,1157.0
31323,c:85043,ecommerce,other,other,1466666.6667,3,0.0,,1.0,,,,,,False,False,False,1826.0
31325,c:85056,messaging,USA,other,98625.0,4,1.0,,1.0,,1.0,,,3.0,False,False,False,1522.0
31327,c:85061,advertising,other,other,39616.5,2,0.0,1.0,1.0,,,,,,False,False,False,1157.0
31335,c:85105,social,other,other,,2,1.0,,2.0,,,,,10.0,False,False,False,1461.0
31337,c:85110,news,USA,other,75000.0,1,0.0,,1.0,,,,,1.0,False,False,False,1461.0
31339,c:85133,analytics,USA,California,22500000.0,2,3.0,,1.0,,1.0,,1.0,4.0,False,False,False,1461.0
31344,c:8515,software,USA,California,,1,0.0,,1.0,,,,,1.0,False,False,False,2007.0
31346,c:85162,messaging,USA,other,3966666.6667,3,6.0,1.0,1.0,,1.0,,,4.0,False,False,False,1461.0
31347,c:85167,software,USA,California,3000000.0,1,0.0,1.0,1.0,,1.0,,1.0,,False,False,False,1188.0
31350,c:8519,mobile,other,other,20000.0,1,1.0,1.0,,,,,,,False,False,False,2192.0
31351,c:85190,web,other,other,400000.0,1,0.0,,1.0,,,,,,False,False,False,1143.0
31357,c:85219,enterprise,USA,other,200000.0,2,0.0,3.0,2.0,,,,1.0,2.0,False,False,False,1096.0
31358,c:85223,fashion,other,other,1781635.5,2,2.5,,1.0,,,,,,False,False,False,1157.0
31361,c:85241,web,USA,California,,1,1.0,,1.0,,,,,2.0,False,False,False,1706.0
31364,c:85256,hardware,USA,other,4541666.6667,3,1.3333,,1.0,,,,,,False,False,False,1096.0
31365,c:8527,network_hosting,USA,other,6000000.0,1,1.0,1.0,1.0,,,,,2.0,False,True,False,1888.0
31368,c:85303,other,USA,California,4500000.0,1,0.0,,1.0,,,,,,False,False,False,1461.0
31377,c:85356,mobile,USA,other,4125000.0,4,0.0,,1.0,,,,,1.0,False,False,False,2192.0
31378,c:85361,software,USA,other,1713750.0,5,1.0,,1.0,,2.0,1.0,3.0,6.0,False,False,False,2192.0
31379,c:85362,biotech,USA,other,155750.0,2,1.0,,1.0,,,,,,False,False,False,2192.0
31381,c:85369,fashion,other,other,10045000.0,4,2.75,,1.0,,,,,,False,False,False,1826.0
31383,c:85380,mobile,USA,other,887500.0,2,1.0,,1.0,,2.0,,,5.0,False,False,False,1461.0
31389,c:85402,other,other,other,4500000.0,1,0.0,,1.0,,,,,1.0,False,False,False,1118.0
31392,c:85434,mobile,USA,other,129000.0,2,1.5,,1.0,,1.0,,,1.0,False,False,False,1188.0
31394,c:85444,enterprise,USA,other,2500000.0,1,1.0,,1.0,,,,,1.0,False,False,False,1096.0
31399,c:85493,consulting,other,other,50000.0,1,0.0,,,,,,,,False,False,True,1575.0
31401,c:85507,automotive,USA,California,900000.0,2,0.0,,1.0,,,,,9.0,False,False,False,1096.0
31402,c:85509,web,USA,other,6250000.0,2,6.5,,1.0,,,1.0,2.0,25.0,False,False,False,1096.0
31412,c:85582,biotech,USA,other,800000.0,2,0.0,,1.0,,,,,,False,False,False,1461.0
31421,c:8562,web,other,other,,1,1.0,1.0,,,,,,1.0,False,False,False,2192.0
31422,c:85627,other,USA,other,1496080.3333,3,1.6667,,1.0,,1.0,,1.0,13.0,False,False,False,1096.0
31423,c:85640,games_video,USA,California,5166666.6667,3,2.0,,1.0,1.0,1.0,,1.0,7.0,False,False,False,1096.0
31431,c:85688,social,other,other,90000.0,2,0.0,,1.0,,,,,,False,False,False,1492.0
31432,c:85696,software,other,other,1015912.0,1,1.0,1.0,1.0,,,,,1.0,False,False,False,1675.0
31434,c:8570,games_video,other,other,25000.0,1,1.0,2.0,2.0,,1.0,,,3.0,False,False,False,2192.0
31435,c:85707,analytics,USA,other,2225971.5,2,0.5,,1.0,,2.0,,,8.0,False,False,False,1096.0
31437,c:8573,ecommerce,USA,other,508333.3333,3,2.6667,,1.0,,3.0,,,7.0,False,True,False,1177.0
31438,c:85731,travel,USA,California,1750000.0,1,4.0,,1.0,,,,,8.0,False,False,False,1096.0
31439,c:85732,other,other,other,,1,0.0,,1.0,,,,,,False,False,False,1461.0
31440,c:85739,,other,other,,1,1.0,,,,,,,,False,False,False,1096.0
31441,c:85743,games_video,USA,California,1000000.0,1,0.0,,1.0,,,,,5.0,False,False,False,1096.0
31444,c:85757,medical,USA,other,1800000.0,1,1.0,,1.0,,1.0,,,4.0,False,False,False,1096.0
31445,c:85758,biotech,USA,other,3702865.0,2,1.0,,1.0,,,,,,False,False,False,1096.0
31446,c:85760,enterprise,USA,California,,2,1.0,,1.0,,1.0,,2.0,2.0,False,False,False,1402.0
31447,c:85761,manufacturing,USA,other,6600000.0,2,1.5,,1.0,,,,,,False,False,False,1826.0
31450,c:85766,biotech,other,other,8248727.0,1,1.0,,1.0,,1.0,,,1.0,False,False,False,1096.0
31461,c:85839,hardware,USA,other,376000.0,2,0.0,,1.0,,,,,,False,False,True,2179.0
31462,c:85853,network_hosting,USA,California,2000000.0,1,1.0,,1.0,,,,3.0,9.0,False,False,False,1826.0
31468,c:85924,analytics,other,other,10500000.0,2,0.5,,1.0,,1.0,,,1.0,False,False,False,1402.0
31470,c:85941,health,USA,California,4250000.0,2,2.5,,1.0,,2.0,,,6.0,False,False,False,1583.0
31477,c:85966,software,USA,California,380000.0,1,7.0,,1.0,,,1.0,2.0,9.0,False,False,False,1096.0
31478,c:85971,enterprise,USA,other,10000000.0,2,1.5,,2.0,,6.0,2.0,2.0,15.0,False,False,False,2192.0
31481,c:8600,ecommerce,USA,California,13175000.0,4,2.75,,1.0,,8.0,,1.0,13.0,False,False,False,2345.0
31486,c:8601,advertising,USA,other,250000.0,1,1.0,,1.0,,,,,,False,False,False,2103.0
31487,c:86018,enterprise,other,other,200000.0,2,0.0,1.0,1.0,,,,,4.0,False,False,False,1461.0
31488,c:86020,mobile,USA,other,450000.0,2,0.0,,1.0,,,,,,False,False,False,1306.0
31491,c:86038,ecommerce,other,other,226775.25,4,0.0,,1.0,,,,,,False,False,True,1826.0
31492,c:86063,software,USA,California,550000.0,1,0.0,,1.0,,,,,3.0,False,False,False,1096.0
31494,c:86073,web,other,other,644150.0,2,0.0,,1.0,,1.0,2.0,3.0,5.0,False,False,False,1096.0
31495,c:86074,software,USA,California,18000000.0,1,3.0,,1.0,,5.0,1.0,6.0,9.0,False,False,False,1826.0
31496,c:86077,biotech,other,other,20152514.5,2,4.0,,1.0,,1.0,1.0,,,False,False,False,1096.0
31502,c:86120,games_video,USA,other,44295.0,3,0.6667,,1.0,,1.0,,,,False,False,True,1195.0
31503,c:86134,enterprise,USA,California,,2,1.0,1.0,2.0,,,,1.0,4.0,False,False,False,1492.0
31504,c:86137,photo_video,USA,California,30000000.0,2,2.0,,1.0,,1.0,,,3.0,False,False,False,1096.0
31507,c:8616,web,USA,California,,1,1.0,,1.0,,,,,1.0,False,False,False,2040.0
31508,c:86162,public_relations,other,other,144060.0,1,0.0,,1.0,,,,,,False,False,False,2469.0
31511,c:86178,games_video,USA,California,800000.0,1,0.0,1.0,1.0,,,,1.0,,False,False,False,1461.0
31513,c:86187,music,other,other,325000.0,2,0.0,,1.0,,,,,,False,False,True,1541.0
31515,c:86190,finance,USA,California,9054166.6667,6,2.1667,,1.0,,2.0,,,2.0,False,False,False,1645.0
31517,c:8621,public_relations,USA,other,25000.0,1,0.0,,1.0,,,,,,False,False,True,2431.0
31518,c:86219,education,USA,California,3850000.0,2,10.0,,1.0,,,,,6.0,False,False,False,1461.0
31519,c:8623,software,USA,other,33014285.7143,7,3.5714,6.0,5.0,,4.0,3.0,3.0,20.0,False,False,False,2253.0
31521,c:86258,health,USA,other,20000.0,1,1.0,,1.0,,,,,,False,False,False,1347.0
31526,c:86284,web,USA,California,1300000.0,1,0.0,5.0,1.0,,,,11.0,6.0,False,False,False,1461.0
31528,c:8629,ecommerce,USA,other,9700000.0,5,2.4,,1.0,,3.0,1.0,,6.0,False,False,False,2498.0
31532,c:86327,mobile,other,other,1955250.0,2,3.0,,2.0,,,1.0,,,False,False,False,1352.0
31534,c:86350,software,USA,California,2000000.0,1,4.0,,2.0,,,,,,False,False,False,1461.0
31535,c:86372,games_video,USA,other,,1,0.0,,2.0,,,,,1.0,False,False,False,1461.0
31537,c:86440,advertising,USA,other,2600000.0,2,8.0,,1.0,,,,1.0,1.0,False,False,False,1157.0
31538,c:86448,social,USA,other,162500.0,2,0.0,,1.0,,,,,4.0,False,False,True,1575.0
31539,c:8648,web,USA,other,67499.75,4,0.0,3.0,2.0,,,,,4.0,False,False,False,2239.0
31541,c:86539,analytics,USA,other,9300000.0,2,0.5,,1.0,,,,,,False,False,False,1096.0
31543,c:86562,enterprise,USA,California,21750000.0,2,3.5,,1.0,,2.0,,3.0,9.0,False,False,False,1461.0
31546,c:8659,web,other,other,150000.0,1,0.0,,1.0,,,,,1.0,False,False,False,2406.0
31550,c:86635,software,USA,other,,1,1.0,,1.0,,,,,,False,False,False,1461.0
31551,c:86659,mobile,USA,California,1100000.0,2,6.5,,1.0,,1.0,,,2.0,False,False,False,1096.0
31552,c:8666,education,USA,California,,1,1.0,,1.0,,2.0,1.0,,9.0,False,True,False,1378.0
31553,c:86672,nonprofit,USA,California,1500000.0,1,0.0,,1.0,,2.0,1.0,4.0,18.0,False,False,False,1583.0
31554,c:867,web,USA,other,3000000.0,2,1.0,2.0,1.0,,1.0,,,8.0,False,True,False,1177.0
31555,c:867,web,USA,other,3000000.0,2,1.0,2.0,1.0,,1.0,,,8.0,False,True,False,1752.0
31556,c:8676,advertising,USA,California,8010000.0,3,3.6667,,1.0,,1.0,2.0,5.0,19.0,False,True,False,1800.0
31557,c:8677,software,USA,California,125000.0,1,1.0,1.0,1.0,,,,,,False,False,False,2001.0
31559,c:86960,ecommerce,other,other,3850000.0,2,1.5,,1.0,,1.0,,2.0,1.0,False,False,False,1461.0
31562,c:87093,web,other,other,5005.0,1,0.0,,,,,,,,False,False,False,1737.0
31564,c:871,web,USA,California,3866666.6667,3,1.0,1.0,1.0,,3.0,,2.0,14.0,False,False,False,2498.0
31568,c:87211,nonprofit,USA,California,1000000.0,1,0.0,,1.0,,,,,1.0,False,False,False,1096.0
31574,c:8738,web,USA,California,1250000.0,2,2.0,,1.0,,,,1.0,,False,False,False,2314.0
31585,c:87650,web,other,other,1350000.0,1,0.0,,2.0,,,,,2.0,False,False,True,1096.0
31588,c:87681,games_video,USA,California,,1,1.0,,1.0,,1.0,,4.0,3.0,False,False,False,1096.0
31589,c:8769,web,USA,other,,1,1.0,1.0,1.0,,,,,,False,False,False,2192.0
31590,c:8771,news,USA,California,2138284.0,2,1.0,,1.0,,,2.0,1.0,5.0,False,True,False,1188.0
31591,c:8772,network_hosting,USA,California,19033333.3333,3,2.3333,,1.0,,2.0,,,6.0,False,True,False,2032.0
31592,c:87853,web,other,other,1000000.0,1,1.0,,1.0,,,,,,False,False,False,1461.0
31593,c:8786,web,other,other,157260.0,1,1.0,,1.0,,,,,1.0,False,False,True,2093.0
31598,c:8817,public_relations,USA,other,,1,0.0,,1.0,,,,,,False,False,True,1997.0
31599,c:88175,software,other,other,,1,1.0,,1.0,,,,,,False,False,False,2161.0
31603,c:8839,public_relations,other,other,10000.0,1,0.0,,,,,,,,False,False,True,2376.0
31604,c:8841,web,USA,California,7583333.3333,3,1.6667,1.0,1.0,,1.0,,1.0,8.0,False,False,False,2467.0
31609,c:885,games_video,USA,California,3133333.3333,3,1.3333,2.0,1.0,,,,,1.0,False,True,False,1468.0
31611,c:8865,software,other,other,7080000.0,3,1.3333,,2.0,,,,4.0,10.0,False,False,False,1706.0
31612,c:88672,network_hosting,other,other,18885.0,1,1.0,,1.0,,,,,,False,False,False,1218.0
31614,c:88779,mobile,other,other,1500000.0,1,2.0,,1.0,,,,,,False,False,False,1096.0
31618,c:8890,software,USA,other,460154.0,1,0.0,1.0,1.0,,,,,,False,False,False,1979.0
31620,c:88933,games_video,USA,California,9513781.0,2,0.5,,1.0,,1.0,1.0,1.0,2.0,False,False,False,1522.0
31621,c:8895,real_estate,USA,other,1865000.0,2,0.5,1.0,1.0,,,,,,False,False,False,2060.0
31622,c:8896,mobile,USA,other,,1,0.0,,1.0,,,,,,False,False,False,2308.0
31623,c:89,search,USA,other,7000000.0,1,2.0,1.0,1.0,,,,,4.0,False,True,False,1125.0
31627,c:89051,games_video,other,other,1500000.0,1,3.0,,,,,,,,False,False,False,2192.0
31633,c:8925,web,other,other,,1,1.0,,2.0,,,,,,False,False,False,2481.0
31636,c:8941,enterprise,USA,other,,1,1.0,,5.0,,,,,1.0,False,False,True,2345.0
31637,c:8946,hardware,USA,other,20000000.0,1,5.0,,1.0,,3.0,,,9.0,False,True,False,2458.0
31640,c:89537,social,other,other,6000000.0,3,2.3333,,2.0,,3.0,,,12.0,False,False,False,1461.0
31641,c:8957,web,USA,other,,1,1.0,,1.0,,,,,,False,False,True,2104.0
31646,c:8972,advertising,USA,other,10000000.0,3,2.6667,,3.0,,4.0,,,12.0,False,True,False,1339.0
31650,c:8990,software,USA,California,12500000.0,2,2.5,,2.0,6.0,1.0,,,8.0,False,True,False,2048.0
31653,c:89975,finance,other,other,72440.0,1,1.0,,2.0,,1.0,,,2.0,False,False,False,1461.0
31654,c:9,web,USA,California,5500000.0,3,1.3333,1.0,1.0,,,,,10.0,False,True,False,2372.0
31655,c:90,ecommerce,USA,California,2494000.0,2,1.5,,1.0,,,,,1.0,False,True,False,1436.0
31659,c:90052,music,other,other,2375000.0,2,4.5,,1.0,,,,2.0,8.0,False,False,False,1948.0
31660,c:9007,network_hosting,other,other,671800.0,1,0.0,1.0,1.0,,,,,,False,False,False,2380.0
31665,c:90159,web,other,other,,1,1.0,,1.0,,,,,,False,False,False,1461.0
31666,c:9020,enterprise,other,other,223780.0,2,0.0,,2.0,,2.0,,1.0,18.0,False,False,False,2161.0
31668,c:9031,web,USA,other,1125500.0,2,0.0,3.0,2.0,,,,,,False,False,True,2081.0
31669,c:90318,transportation,USA,other,,1,1.0,,2.0,,,,,2.0,False,False,False,1096.0
31671,c:90349,software,USA,California,7730000.0,2,2.0,,2.0,,1.0,,,3.0,False,False,False,1218.0
31672,c:9035,software,USA,California,5135714.2857,7,3.7143,1.0,1.0,,5.0,1.0,,17.0,False,False,False,1553.0
31673,c:9036,web,USA,California,68525.0,2,1.0,,1.0,,1.0,1.0,,3.0,False,True,False,1879.0
